Date,open,high,low,close,volume,BuySignal,price_range,price_change,price_change_pct,close_to_open_ratio,high_to_low_ratio,close_to_high_ratio,close_to_low_ratio,sma_5,volume_sma_5,close_vs_sma_5,volume_vs_sma_5,sma_10,volume_sma_10,close_vs_sma_10,volume_vs_sma_10,sma_20,volume_sma_20,close_vs_sma_20,volume_vs_sma_20,sma_50,volume_sma_50,close_vs_sma_50,volume_vs_sma_50,ema_12,ema_26,macd,macd_signal,macd_histogram,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_position,volatility_5,volatility_20,price_range_pct,volume_change,volume_price_trend,close_lag_1,volume_lag_1,price_change_lag_1,close_lag_2,volume_lag_2,price_change_lag_2,close_lag_3,volume_lag_3,price_change_lag_3,close_lag_5,volume_lag_5,price_change_lag_5,roc_5,roc_10,roc_20,recent_high,recent_low,distance_to_high,distance_to_low,day_of_week,month,quarter,year,trend_5,trend_20,golden_cross,next_day_return,buy_signal_strength
2010-10-29,13.16,13.47,12.88,13.19,434600,0,0.5899999999999999,0.02999999999999936,0.22796352583586138,1.0022796352583585,1.045807453416149,0.9792130660727542,1.0240683229813663,12.76,284540.0,1.0336990595611284,1.5273775216138328,12.492999999999999,188410.0,1.0557912430961338,2.306671620402314,12.322,192100.0,1.070443109884759,2.262363352420614,12.047,310188.0,1.094878392960903,1.4010857931319072,12.564017782611717,12.375308650867565,0.1887091317441527,0.08522749406988753,0.10348163767426519,73.17073170731703,12.322,13.04166658947044,11.602333410529559,1.4393331789408812,1.103057035507727,0.4337049688440368,0.35983329473522013,4.473085670962849,0.06025859965845326,99072.94832826535,13.19,409900.0,2.8861154446177784,12.77,263800.0,3.9902280130293177,12.28,186100.0,0.24489795918366825,12.33,94200.0,1.0655737704918098,6.974858069748575,10.469011725293132,6.715210355987056,13.47,11.52,2.1228203184230567,12.661106899166036,4,10,4,2010,1,1,1,-0.037907505686125886,0.0
2010-11-01,13.27,13.5,12.56,12.69,432100,1,0.9399999999999995,-0.5800000000000001,-4.370761115297665,0.9562923888470234,1.0748407643312101,0.94,1.0103503184713376,12.824000000000002,345300.0,0.9895508421709294,1.2513756154068925,12.538,226270.0,1.0121231456372626,1.9096654439386573,12.338999999999999,206670.0,1.0284463894967177,2.0907727294721052,12.0778,309818.0,1.0506880392124394,1.3946897856160714,12.583400389690649,12.398834246500543,0.18456614319010534,0.10509524825172685,0.07947089493837849,57.19557195571952,12.338999999999999,13.077273947158266,11.60072605284173,1.4765478943165355,0.7377166371311455,0.3823349317025685,0.36913697357913355,7.407407407407404,-0.005752416014726203,-1888605.877920121,13.19,434600.0,0.22796352583586138,13.19,409900.0,2.8861154446177784,12.77,263800.0,3.9902280130293177,12.37,128300.0,1.3851323661994812,2.5869037995149577,3.676470588235288,2.7530364372469625,13.5,11.52,6.382978723404259,9.219858156028367,0,11,4,2010,0,1,1,0.045705279747833005,-4.370761115297665
2010-11-02,12.9,13.43,12.47,13.27,300900,1,0.9599999999999991,0.3699999999999992,2.8682170542635594,1.0286821705426357,1.0769847634322374,0.9880863737900223,1.0641539695268645,13.022,368260.0,1.0190446935954538,0.8170857546298811,12.654,243350.0,1.048680259206575,1.2364906513252516,12.385,208870.0,1.0714574081550263,1.4406089912385693,12.123600000000001,300600.0,1.0945593718037545,1.0009980039920159,12.689034453738042,12.46391608796257,0.22511836577547228,0.12909989530016525,0.09601847047530704,69.60784313725487,12.385,13.232696569347917,11.537303430652083,1.6953931386958345,1.0220028203492542,0.2700370344971408,0.42384828467395885,7.234363225320265,-0.3036334181902337,863046.5116279051,12.69,432100.0,-4.370761115297665,13.19,434600.0,0.22796352583586138,13.19,409900.0,2.8861154446177784,12.28,186100.0,0.24489795918366825,8.061889250814334,9.57886044591247,7.4493927125506065,13.5,11.52,1.7332328560663184,13.187641296156746,1,11,4,2010,1,1,1,0.027550866616428138,2.8682170542635594
2010-11-03,13.21,13.8,13.11,13.6356,359900,1,0.6900000000000013,0.4255999999999993,3.221801665404991,1.03221801665405,1.0526315789473686,0.9880869565217391,1.040091533180778,13.19512,387480.0,1.033382038208065,0.928822132755239,12.797559999999999,266860.0,1.0654843579557354,1.3486472307577007,12.44328,222345.0,1.0958203946226397,1.6186556927297668,12.182711999999999,292864.0,1.1192581750270385,1.22889805506993,12.834663835818379,12.551393290129914,0.283270545688465,0.1599340495714656,0.1233364961169994,72.20229555236727,12.44328,13.459168948758942,11.427391051241058,2.031777897517884,1.0868357961057629,0.33720479237402906,0.5079444743794709,5.060283375869059,0.196078431372549,1159526.4193792562,13.27,300900.0,2.8682170542635594,12.69,432100.0,-4.370761115297665,13.19,434600.0,0.22796352583586138,12.77,263800.0,3.9902280130293177,6.778386844166019,11.767213114754107,9.34723336006415,13.8,11.52,1.2056675173809772,15.515268855055886,2,11,4,2010,1,1,1,0.024524040012907422,3.221801665404991
2010-11-04,13.74,14.0,13.5304,13.97,274600,0,0.4695999999999998,0.23000000000000043,1.6739446870451269,1.0167394468704514,1.034707030095193,0.9978571428571429,1.0324898007449892,13.35112,360420.0,1.04635416354583,0.7618889073858276,12.969559999999998,288440.0,1.0771375436020962,0.9520177506587159,12.54928,223435.0,1.113211275866026,1.2289927719470988,12.247112,276112.0,1.1406770837075713,0.9945239612910702,13.00933490971714,12.657243641385202,0.3520912683319377,0.19836551744738337,0.15372575088455434,79.2507204610951,12.54928,13.733057805609084,11.365502194390915,2.367555611218169,1.1000788295186037,0.483104825063892,0.591888902804542,3.3614889047959897,-0.23701028063350926,459665.2110625919,13.6356,359900.0,3.221801665404991,13.27,300900.0,2.8682170542635594,12.69,432100.0,-4.370761115297665,13.19,409900.0,2.8861154446177784,5.913570887035642,14.040816326530617,17.890295358649798,14.0,11.52,0.21474588403721803,17.53758052970652,3,11,4,2010,1,1,1,0.0,0.0
2010-11-05,13.9,14.0,13.64,13.97,175600,0,0.35999999999999943,0.07000000000000028,0.5035971223021604,1.0050359712230217,1.0263929618768328,0.9978571428571429,1.0241935483870968,13.50712,308620.0,1.034269333507069,0.5689845116972329,13.13356,296580.0,1.0636872257027037,0.5920830804504686,12.64878,219620.0,1.104454342632254,0.7995628813404972,12.306512,267996.0,1.1351713629337055,0.6552336602038836,13.15713238262507,12.755142867159856,0.401989515465214,0.23909033750165656,0.16289917796355743,77.28706624605678,12.64878,13.9588766289794,11.3386833710206,2.6201932579587996,1.004245248317777,0.5405862299393273,0.6550483144897004,2.576950608446667,-0.3605243991260014,88431.65467625936,13.97,274600.0,1.6739446870451269,13.6356,359900.0,3.221801665404991,13.27,300900.0,2.8682170542635594,13.19,434600.0,0.22796352583586138,5.913570887035642,13.300892133008926,16.6110183639399,14.0,11.52,0.21474588403721803,17.53758052970652,4,11,4,2010,1,1,1,-0.01431639226914827,0.0
2010-11-08,14.0,14.0,13.61,13.77,179900,0,0.39000000000000057,-0.23000000000000043,-1.642857142857146,0.9835714285714285,1.0286554004408524,0.9835714285714285,1.011756061719324,13.72312,258180.0,1.003416132774471,0.6968006816949415,13.273559999999998,301740.0,1.0374006671910174,0.5962086564592033,12.73478,225430.0,1.0812907643477154,0.7980304307323781,12.359712,264176.0,1.1141036295991362,0.6809854036702804,13.251421243403254,12.830788245835906,0.4206329975673473,0.27539888410119095,0.14523411346615633,75.61728395061726,12.73478,14.103863780605053,11.365696219394948,2.738167561210105,0.8780703616043476,0.2902906681242383,0.6845418903025264,2.832244008714601,0.024487471526195792,-295550.0000000005,13.97,175600.0,0.5035971223021604,13.97,274600.0,1.6739446870451269,13.6356,359900.0,3.221801665404991,12.69,432100.0,-4.370761115297665,8.510638297872342,11.317704122877933,14.273858921161816,14.0,11.52,1.6702977487291242,16.33986928104575,0,11,4,2010,1,1,1,-0.010167029774872827,-0.0
2010-11-09,13.72,13.95,13.2,13.63,269800,0,0.75,-0.08999999999999986,-0.6559766763848386,0.9934402332361516,1.0568181818181819,0.9770609318996417,1.0325757575757577,13.79512,251960.0,0.9880305499335997,1.0708048896650262,13.40856,310110.0,1.016514823366566,0.8700138660475315,12.80128,235940.0,1.0647372762723728,1.1435110621344409,12.410412,265034.0,1.0982713547302057,1.0179825984590656,13.30966493136562,12.890332236742903,0.4193326946227174,0.3041856554572079,0.1151470391655095,71.7325227963526,12.80128,14.210071538275209,11.392488461724792,2.8175830765504166,0.7941244241907526,0.16919536636686353,0.7043957691376043,5.502567865003668,0.49972206781545303,-176982.50728862945,13.77,179900.0,-1.642857142857146,13.97,175600.0,0.5035971223021604,13.97,274600.0,1.6739446870451269,13.27,300900.0,2.8682170542635594,2.712886209495111,10.993485342019556,10.8130081300813,14.0,11.52,2.7146001467351373,15.480557593543661,1,11,4,2010,0,1,1,-0.022743947175348556,-0.0
2010-11-10,13.6,13.73,13.05,13.32,172300,0,0.6799999999999997,-0.27999999999999936,-2.05882352941176,0.9794117647058824,1.0521072796934865,0.9701383831026948,1.0206896551724138,13.732,214440.0,0.9699970870958347,0.8034881551949263,13.463559999999998,300960.0,0.9893371441134442,0.5725013290802764,12.86378,233455.0,1.0354654697141898,0.7380437343385234,12.455312,263760.0,1.0694232308271363,0.6532453745829542,13.311254960458353,12.92233020737357,0.38892475308478325,0.3211334793401794,0.06779127374460386,65.07042253521126,12.86378,14.24664275088655,11.48091724911345,2.765725501773101,0.6649549095553837,0.27151427218475416,0.6914313754432748,5.105105105105103,-0.36137879911045223,-354735.29411764623,13.63,269800.0,-0.6559766763848386,13.77,179900.0,-1.642857142857146,13.97,175600.0,0.5035971223021604,13.6356,359900.0,3.221801665404991,-2.314529613658364,4.30696945967111,10.35625517812759,14.0,11.52,5.105105105105103,13.51351351351352,2,11,4,2010,0,1,1,-0.03490990990990994,-0.0
2010-11-11,13.2,13.2,12.58,12.855,317200,0,0.6199999999999992,-0.34499999999999886,-2.6136363636363553,0.9738636363636365,1.0492845786963434,0.9738636363636365,1.0218600953895072,13.509,222960.0,0.951587830335332,1.4226767133118048,13.430060000000001,291690.0,0.9571811294960707,1.0874558606740032,12.89903,238130.0,0.9965865650362857,1.3320455213538824,12.477811999999998,261848.0,1.0302286971465833,1.2113898139378572,13.241061197305598,12.91731802247769,0.32374317482790715,0.3216554185450816,0.002087756282825537,56.670902160101654,12.89903,14.240609080745813,11.557450919254187,2.683158161491626,0.483590233094749,0.4355226744958462,0.6707895403729064,4.823026059898866,0.8409750435287289,-829045.4545454519,13.32,172300.0,-2.05882352941176,13.63,269800.0,-0.6559766763848386,13.77,179900.0,-1.642857142857146,13.97,274600.0,1.6739446870451269,-7.981388690050109,-2.539802880970425,5.80246913580247,14.0,11.52,8.907040062232591,10.3850641773629,3,11,4,2010,0,0,1,-0.002722676001555846,-0.0
2010-11-12,12.69,13.08,12.64,12.82,115700,0,0.4399999999999995,0.13000000000000078,1.0244286840031582,1.0102442868400316,1.0348101265822784,0.9801223241590215,1.014240506329114,13.279000000000002,210980.0,0.9654341441373596,0.5483932126267893,13.39306,259800.0,0.9572121680930273,0.44534257120862203,12.943029999999998,224105.0,0.990494497810791,0.5162758528368399,12.496812,262192.0,1.0258616357515822,0.4412796729114542,13.176282010950409,12.910076152635378,0.26620585831503085,0.3105655046742211,-0.04435964635919026,55.72519083969467,12.943029999999998,14.20769144768598,11.678368552314017,2.529322895371962,0.4513585235696428,0.43486204709081305,0.6323307238429906,3.4321372854914154,-0.6352459016393442,118526.39873916541,12.855,317200.0,-2.6136363636363553,13.32,172300.0,-2.05882352941176,13.63,269800.0,-0.6559766763848386,13.97,175600.0,0.5035971223021604,-8.231925554760203,-2.8051554207733074,7.3701842546063725,14.0,11.52,9.204368174726987,10.140405616224655,4,11,4,2010,0,0,1,0.012480499219968744,0.0
2010-11-15,12.9,13.14,12.78,12.98,51800,0,0.3600000000000012,0.08000000000000007,0.6201550387596905,1.006201550387597,1.0281690140845072,0.9878234398782344,1.0156494522691706,13.121,185360.0,0.9892538678454386,0.2794561933534743,13.422059999999998,221770.0,0.9670646681656916,0.23357532578797854,12.98003,224020.0,0.999997688757268,0.23122935452191767,12.518612000000001,258600.0,1.0368561626480635,0.2003093580819799,13.146084565254455,12.91527772859965,0.23080683665480528,0.2946137689704456,-0.06380693231564033,58.75000000000001,12.98003,14.200619705795843,11.759440294204156,2.441179411591687,0.4999877108581793,0.346381292797419,0.6102948528979214,2.773497688751935,-0.5522904062229905,32124.031007751968,12.82,115700.0,1.0244286840031582,12.855,317200.0,-2.6136363636363553,13.32,172300.0,-2.05882352941176,13.77,179900.0,-1.642857142857146,-5.73710965867828,2.2852639873916543,6.04575163398693,14.0,11.52,7.858243451463787,11.248073959938374,0,11,4,2010,0,0,1,-0.01078582434514641,0.0
2010-11-16,12.73,13.265,12.63,12.84,206500,0,0.6349999999999998,0.10999999999999943,0.8641005498821637,1.0086410054988217,1.0502771179730799,0.9679607990953637,1.016627078384798,12.963,172700.0,0.9905114556815553,1.1957151129125652,13.37906,212330.0,0.9597086790850776,0.9725427400744124,13.01653,227840.0,0.9864380138178147,0.9063377808988764,12.534811999999999,253362.0,1.0243472339274016,0.8150393508103031,13.098994350765247,12.909679645783607,0.1893147049816406,0.27355395395482723,-0.08423924897318663,50.95890410958905,13.01653,14.16935239851868,11.86370760148132,2.3056447970373597,0.4234357346687434,0.2091530540059352,0.5764111992593399,4.945482866043612,2.9864864864864864,178436.7635506668,12.98,51800.0,0.6201550387596905,12.82,115700.0,1.0244286840031582,12.855,317200.0,-2.6136363636363553,13.63,269800.0,-0.6559766763848386,-5.796038151137204,-3.240391861341369,6.028075970272506,14.0,11.52,9.034267912772586,10.280373831775703,1,11,4,2010,0,0,0,-0.0031152647975076775,0.0
2010-11-17,12.8,12.9,12.76,12.8,67600,1,0.14000000000000057,0.0,0.0,1.0,1.010971786833856,0.9922480620155039,1.0031347962382446,12.859,151760.0,0.9954117738548877,0.44544016868740116,13.295499999999999,183100.0,0.96273175134444,0.369197160021846,13.04653,224980.0,0.9811037877504594,0.300471152991377,12.547612,225040.0,1.0201144249599048,0.30039104159260577,13.052994987308594,12.901525617601262,0.15146936970733194,0.2491370350482068,-0.09766766534087487,44.03669724770644,13.04653,14.139561664394252,11.95349833560575,2.186063328788503,0.38722650585945073,0.07074602462335507,0.5465158321971257,1.0937500000000044,-0.672639225181598,0.0,12.84,206500.0,0.8641005498821637,12.98,51800.0,0.6201550387596905,12.82,115700.0,1.0244286840031582,13.32,172300.0,-2.05882352941176,-3.9039039039039007,-6.128076505617644,4.918032786885258,14.0,11.91,9.374999999999995,6.953125000000004,2,11,4,2010,0,0,0,0.0078125,0.0
2010-11-18,13.0,13.0,12.61,12.9,118700,0,0.39000000000000057,-0.09999999999999964,-0.7692307692307665,0.9923076923076923,1.0309278350515465,0.9923076923076923,1.0229976209357654,12.868,112060.0,1.0024867889337892,1.0592539710869178,13.1885,167510.0,0.9781248815255716,0.7086144110799355,13.07903,227975.0,0.9863116760187874,0.5206711262199802,12.567611999999999,222702.0,1.0264479839129343,0.5329992546092985,13.029457196256473,12.901412227634026,0.1280449686224472,0.22491862013073696,-0.09687365150828978,45.69732937685461,13.07903,14.109185587839983,12.048874412160016,2.060311175679967,0.41310535898009987,0.07293833011530022,0.5150777939199918,3.023255813953493,0.7559171597633136,-91307.69230769198,12.8,67600.0,0.0,12.84,206500.0,0.8641005498821637,12.98,51800.0,0.6201550387596905,12.855,317200.0,-2.6136363636363553,0.35005834305717565,-7.659269863994275,5.306122448979594,14.0,11.91,8.527131782945734,7.674418604651165,3,11,4,2010,1,0,0,0.0,-0.0
2010-11-19,12.89,12.9,12.7,12.9,74300,0,0.20000000000000107,0.009999999999999787,0.0775795190069805,1.0007757951900698,1.0157480314960632,1.0,1.0157480314960632,12.884,103780.0,1.001241850357032,0.7159375602235498,13.0815,157380.0,0.9861254443297787,0.47210573135087053,13.10753,226980.0,0.9841671161538443,0.3273416160014098,12.586011999999998,216930.0,1.024947378089263,0.342506799428387,13.009540632428177,12.901307291483919,0.10823334094425796,0.20158156303510952,-0.09334822209085156,53.65853658536587,13.10753,14.080378053479034,12.134681946520967,1.9456961069580672,0.3933389447314792,0.06841052550601251,0.48642402673951635,1.5503875968992331,-0.37405223251895536,5764.158262218651,12.9,118700.0,-0.7692307692307665,12.8,67600.0,0.0,12.84,206500.0,0.8641005498821637,12.82,115700.0,1.0244286840031582,0.6240249609984405,-7.659269863994275,4.622871046228712,14.0,11.91,8.527131782945734,7.674418604651165,4,11,4,2010,1,0,0,0.006976744186046435,0.0
